,State,Year,Employment,Share,Growth,Good_Day_Ratio,Green_Ratio,Policy_Score,Number_bill,emission_per_capita,Political_Leaning
35,District of Col.,2021,0.017659297349413898,0.16666666666666669,0.3809073724007562,0.26746987951807233,1.0,0.7333333333333334,0.03333333333333333,0.06998790379985152,1.0
36,Florida,2018,0.28906668470937147,0.09523809523809529,0.7655954631379963,0.7325301204819277,0.986,0.34444444444444444,0.13333333333333333,0.04964300826198865,0.3670854144310425
37,Florida,2019,0.302937014045118,0.09523809523809529,0.37901701323251424,0.7421686746987954,0.99,0.32222222222222224,0.25,0.044755379674275224,0.3627599695125341
38,Florida,2020,0.27209902437832545,0.14285714285714285,0.2410207939508507,0.7325301204819277,0.992,0.32222222222222224,0.06666666666666667,0.03918314866727161,0.3584345245940257
39,Florida,2021,0.2887189867517681,0.11904761904761912,0.39035916824196604,0.7686746987951807,0.992,0.17777777777777778,0.3333333333333333,0.03844142903367948,0.35239240574714953
40,Georgia,2018,0.15121352789383372,0.11904761904761912,0.28922495274102084,0.6337349397590359,0.956,0.2222222222222222,0.0,0.052491844285149074,0.3065291855719249
41,Georgia,2019,0.14839748830513222,0.09523809523809529,0.3175803402646503,0.5036144578313255,0.968,0.2,0.03333333333333333,0.0499995754843304,0.3022037406534165
42,Georgia,2020,0.12453789061986087,0.11904761904761912,0.19187145557655955,0.7445783132530122,0.982,0.17777777777777778,0.0,0.035601241122890814,0.2978782957349081
43,Georgia,2021,0.13224362913972007,0.09523809523809529,0.38941398865784504,0.5831325301204819,0.976,0.1,0.11666666666666667,0.0387670589232057,0.32228440674079073
44,Hawaii,2018,0.017521471758468327,0.21428571428571436,0.30056710775047263,0.730120481927711,0.0,0.46666666666666673,0.016666666666666666,0.047278091470545264,0.7217718977487314
45,Hawaii,2019,0.017063512200439418,0.21428571428571436,0.3185255198487713,0.9759036144578315,0.0,0.5222222222222223,0.0,0.04628075913039955,0.7217718977487314
46,Hawaii,2020,0.014475511726818413,0.3095238095238096,0.2410207939508507,0.9951807228915661,0.0,0.5777777777777778,0.016666666666666666,0.039214102849088384,0.7217718977487314
47,Hawaii,2021,0.01508257356630976,0.21428571428571436,0.3591682419659736,1.0,0.0,0.46666666666666673,0.0,0.0384950622128355,0.7036587078624348
48,Idaho,2018,0.014977324454819,0.07142857142857145,0.3431001890359169,0.5710843373493975,1.0,0.3111111111111111,0.016666666666666666,0.23849634196530983,0.1075587193205384
49,Idaho,2019,0.01566144367950894,0.07142857142857145,0.3610586011342155,0.7325301204819277,1.0,0.2777777777777778,0.0,0.20931720518039526,0.11620960915755518
50,Idaho,2020,0.014466114484721024,0.09523809523809529,0.28922495274102084,0.616867469879518,1.0,0.2777777777777778,0.0,0.16242698765977762,0.12486049899457202
51,Idaho,2021,0.01608995791914989,0.11904761904761912,0.39886578449905485,0.4867469879518074,1.0,0.16666666666666666,0.0,0.19450900270609442,0.10846485677651674
52,Illinois,2018,0.22252481341775815,0.16666666666666669,0.7759924385633272,0.4457831325301205,0.798,0.5666666666666668,0.23333333333333334,0.0027632495630772035,0.5228014314973449
53,Illinois,2019,0.22650360572179276,0.19047619047619052,0.3506616257088847,0.4674698795180723,0.854,0.6000000000000001,0.4166666666666667,0.0032621951290884997,0.5228014314973449
54,Illinois,2020,0.20727496894211486,0.21428571428571436,0.2570888468809074,0.5566265060240965,0.928,0.5555555555555556,0.18333333333333332,0.002744878468714677,0.5228014314973449
55,Illinois,2021,0.2178788169248089,0.21428571428571436,0.3809073724007562,0.4120481927710844,0.87,0.5000000000000001,0.3833333333333333,0.0029445037106656203,0.5237062713198477
56,Indiana,2018,0.15111266541495402,0.3095238095238096,0.3308128544423441,0.5879518072289156,0.836,0.18888888888888888,0.03333333333333333,0.1281088925767158,0.25462384654982406
57,Indiana,2019,0.15419746612764085,0.3333333333333334,0.3525519848771267,0.6289156626506025,0.88,0.18888888888888888,0.03333333333333333,0.11690277241757631,0.25894929146833245
58,Indiana,2020,0.1423982889501589,0.35714285714285726,0.2665406427221172,0.6746987951807228,0.908,0.21111111111111114,0.0,0.08577467382660563,0.26327473638684085
59,Indiana,2021,0.15292507954765436,0.3809523809523811,0.39981096408317585,0.5542168674698797,0.884,0.15555555555555556,0.03333333333333333,0.09751567436333981,0.2491896170809052
60,Iowa,2018,0.05127824482071002,0.16666666666666669,0.31096408317580343,0.4602409638554217,0.75,0.3333333333333333,0.0,0.3723150110208403,0.3584345245940257
